,entry_time,entry_price,exit_time,exit_price,trend,PNL,cumsum_PNL
0,2022-10-20 12:15,11133.0,2022-10-20 13:30,11084.25,bearish,48.75,48.75
1,2022-10-20 18:10,10999.75,2022-10-20 23:20,11023.75,bearish,-24.0,24.75
0,2022-10-21 14:35,11361.25,2022-10-21 14:55,11354.0,bullish,-7.25,17.5
1,2022-10-24 11:15,11442.0,2022-10-24 11:30,11423.0,bullish,-19.0,-1.5
